cell,replicate,block_id,env,onset,disturbed,leakfree,eligible,u_post,o_post,u_pre,o_pre,u_falltick,o_falltick
walk_motor,process_01,33,10,190,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,33,11,190,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,33,12,190,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,33,13,190,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,33,14,190,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,33,15,190,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,0,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,1,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,2,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,3,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,4,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,5,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,6,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,7,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,8,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,9,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,10,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,11,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,12,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,13,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,14,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,34,15,154,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,0,184,False,False,False,False,False,True,True,68,68
walk_motor,process_01,35,1,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,2,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,3,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,4,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,5,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,6,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,7,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,8,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,9,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,10,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,11,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,12,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,13,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,14,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,35,15,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,0,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,1,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,2,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,3,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,4,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,5,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,6,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,7,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,8,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,9,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,10,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,11,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,12,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,13,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,14,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,36,15,133,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,0,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,1,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,2,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,3,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,4,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,5,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,6,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,7,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,8,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,9,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,10,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,11,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,12,189,False,False,False,False,False,True,True,156,157
walk_motor,process_01,37,13,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,14,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,37,15,189,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,0,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,1,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,2,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,3,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,4,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,5,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,6,198,False,False,False,False,False,True,True,76,76
walk_motor,process_01,38,7,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,8,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,9,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,10,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,11,198,False,False,False,False,False,True,True,35,35
walk_motor,process_01,38,12,198,False,False,False,False,False,True,True,96,96
walk_motor,process_01,38,13,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,14,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,38,15,198,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,0,184,False,False,False,False,False,True,True,98,98
walk_motor,process_01,39,1,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,2,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,3,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,4,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,5,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,6,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,7,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,8,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,9,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,10,184,False,False,False,False,False,True,True,84,84
walk_motor,process_01,39,11,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,12,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,13,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,14,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,39,15,184,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,0,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,1,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,2,151,False,False,False,True,True,False,False,265,260
walk_motor,process_01,40,3,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,4,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,5,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,6,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,7,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,8,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,9,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,10,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,11,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,12,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,13,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,14,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,40,15,151,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,0,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,1,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,2,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,3,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,4,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,5,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,6,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,7,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,8,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,9,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,10,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,11,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,12,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,13,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,14,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,41,15,134,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,0,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,1,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,2,175,False,False,False,False,False,True,True,79,79
walk_motor,process_01,42,3,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,4,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,5,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,6,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,7,175,False,False,False,False,False,True,True,85,85
walk_motor,process_01,42,8,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,9,175,False,False,False,False,False,True,True,165,168
walk_motor,process_01,42,10,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,11,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,12,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,13,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,14,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,42,15,175,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,0,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,1,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,2,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,3,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,4,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,5,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,6,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,7,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,8,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,9,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,10,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,11,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,12,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,13,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,14,119,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,43,15,119,False,False,False,False,False,True,True,105,105
walk_motor,process_01,44,0,182,False,False,False,False,False,True,True,117,117
walk_motor,process_01,44,1,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,2,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,3,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,4,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,5,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,6,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,7,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,8,182,False,False,False,True,True,False,False,416,489
walk_motor,process_01,44,9,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,10,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,11,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,12,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,13,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,14,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,44,15,182,False,False,False,False,False,False,False,-1,-1
walk_motor,process_01,45,0,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,1,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,2,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,3,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,4,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,5,102,False,True,False,True,True,False,False,129,130
walk_motor,process_01,45,6,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,7,102,False,True,False,True,True,False,False,192,186
walk_motor,process_01,45,8,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,9,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,10,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,11,102,False,True,False,False,False,True,True,27,27
walk_motor,process_01,45,12,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,13,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,45,14,102,False,True,False,True,True,False,False,193,196
walk_motor,process_01,45,15,102,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,0,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,1,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,2,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,3,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,4,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,5,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,6,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,7,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,8,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,9,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,10,112,False,True,False,True,True,False,False,228,227
walk_motor,process_01,46,11,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,12,112,False,True,False,True,True,False,False,185,185
walk_motor,process_01,46,13,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,46,14,112,False,True,False,False,False,True,True,84,84
walk_motor,process_01,46,15,112,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,0,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,1,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,2,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,3,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,4,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,5,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,6,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,7,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,8,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,9,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,10,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,11,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,12,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,13,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,14,113,False,True,False,False,False,False,False,-1,-1
walk_motor,process_01,47,15,113,False,True,False,True,False,False,False,308,-1
walk_obs,process_01,0,0,139,True,True,True,True,False,False,False,236,-1
walk_obs,process_01,0,1,139,True,True,True,True,False,False,False,340,-1
walk_obs,process_01,0,2,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,3,139,True,True,True,True,False,False,False,192,-1
walk_obs,process_01,0,4,139,True,True,True,True,True,False,False,151,151
walk_obs,process_01,0,5,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,6,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,7,139,True,True,True,True,False,False,False,319,-1
walk_obs,process_01,0,8,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,9,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,10,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,11,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,12,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,13,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,14,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,0,15,139,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,1,0,190,True,False,False,False,False,True,True,86,86
walk_obs,process_01,1,1,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,2,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,3,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,4,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,5,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,6,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,7,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,8,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,9,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,10,190,True,False,True,True,False,False,False,474,-1
walk_obs,process_01,1,11,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,12,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,13,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,14,190,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,1,15,190,True,False,False,False,False,True,True,75,75
walk_obs,process_01,2,0,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,1,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,2,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,3,158,True,False,True,True,True,False,False,162,162
walk_obs,process_01,2,4,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,5,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,6,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,7,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,8,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,9,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,10,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,11,158,True,False,True,True,False,False,False,280,-1
walk_obs,process_01,2,12,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,13,158,True,False,True,True,False,False,False,325,-1
walk_obs,process_01,2,14,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,2,15,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,0,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,1,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,2,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,3,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,4,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,5,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,6,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,7,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,8,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,9,195,True,False,True,True,False,False,False,247,-1
walk_obs,process_01,3,10,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,11,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,12,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,13,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,3,14,195,True,False,True,True,False,False,False,302,-1
walk_obs,process_01,3,15,195,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,0,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,1,194,True,False,True,True,False,False,False,358,-1
walk_obs,process_01,4,2,194,True,False,False,False,False,True,True,120,120
walk_obs,process_01,4,3,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,4,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,5,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,6,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,7,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,8,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,9,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,10,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,11,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,12,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,13,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,14,194,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,4,15,194,True,False,True,True,False,False,False,264,-1
walk_obs,process_01,5,0,117,True,True,True,True,False,False,False,193,-1
walk_obs,process_01,5,1,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,2,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,3,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,4,117,True,True,True,True,False,False,False,483,-1
walk_obs,process_01,5,5,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,6,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,7,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,8,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,9,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,10,117,True,True,True,True,False,False,False,437,-1
walk_obs,process_01,5,11,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,12,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,13,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,14,117,True,True,True,False,False,False,False,-1,-1
walk_obs,process_01,5,15,117,True,True,False,False,False,True,True,45,45
walk_obs,process_01,6,0,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,1,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,2,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,3,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,4,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,5,197,True,False,True,True,False,False,False,409,-1
walk_obs,process_01,6,6,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,7,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,8,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,9,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,10,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,11,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,12,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,13,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,14,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,6,15,197,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,0,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,1,183,True,False,True,True,False,False,False,258,-1
walk_obs,process_01,7,2,183,True,False,False,False,False,True,True,131,131
walk_obs,process_01,7,3,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,4,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,5,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,6,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,7,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,8,183,True,False,True,True,False,False,False,389,-1
walk_obs,process_01,7,9,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,10,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,11,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,12,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,13,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,14,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,7,15,183,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,0,158,True,False,True,True,False,False,False,399,-1
walk_obs,process_01,8,1,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,2,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,3,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,4,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,5,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,6,158,True,False,True,True,False,False,False,471,-1
walk_obs,process_01,8,7,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,8,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,9,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,10,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,11,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,12,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,13,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,14,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,8,15,158,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,0,160,True,False,True,True,False,False,False,252,-1
walk_obs,process_01,9,1,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,2,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,3,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,4,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,5,160,True,False,True,True,True,False,False,170,172
walk_obs,process_01,9,6,160,True,False,False,False,False,True,True,158,158
walk_obs,process_01,9,7,160,True,False,False,False,False,True,True,98,98
walk_obs,process_01,9,8,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,9,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,10,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,11,160,True,False,True,True,False,False,False,306,-1
walk_obs,process_01,9,12,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,13,160,True,False,True,False,False,False,False,-1,-1
walk_obs,process_01,9,14,160,True,False,True,False,False,False,False,-1,-1
