cell,replicate,policy,family,block_id,block_index,onset,disturbed,seed,obs_noise,motor_scale,command_speed,divergent,leakfree,onset_obs_maxdiff,n_eligible,u_post_rate,o_post_rate,effect,u_pre_rate,o_pre_rate,pre_effect,u_fell,o_fell,u_falltick_med,u_task,o_task,pre_fall_env_diff
walk_motor,process_01,walk,motor,38,38,198,False,1251998936,,,,True,False,8.475953102111816,0,,,,0.1875,0.1875,0.0,0.1875,0.1875,-1.0,0.8125,0.8125,0
walk_motor,process_01,walk,motor,39,39,184,False,376792318,,,,True,False,8.773735046386719,0,,,,0.125,0.125,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_motor,process_01,walk,motor,40,40,151,False,922272888,,,,True,False,7.319891929626465,0,,,,0.0,0.0,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_motor,process_01,walk,motor,41,41,134,False,1934829985,,,,True,False,8.058267593383789,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_01,walk,motor,42,42,175,False,890808613,,,,True,False,7.468206882476807,0,,,,0.1875,0.1875,0.0,0.1875,0.1875,-1.0,0.8125,0.8125,0
walk_motor,process_01,walk,motor,43,43,119,False,1287209806,,,,True,False,2.804053783416748,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_motor,process_01,walk,motor,44,44,182,False,550881565,,,,True,False,5.067353248596191,0,,,,0.0625,0.0625,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_motor,process_01,walk,motor,45,45,102,False,65799033,,,,False,True,0.0,0,,,,0.0625,0.0625,0.0,0.25,0.25,-1.0,0.75,0.75,0
walk_motor,process_01,walk,motor,46,46,112,False,1482303785,,,,False,True,0.0,0,,,,0.0625,0.0625,0.0,0.1875,0.1875,-1.0,0.8125,0.8125,0
walk_motor,process_01,walk,motor,47,47,113,False,894069771,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
walk_obs,process_01,walk,obs,0,0,139,True,169407243,2.178247946396067,,,False,True,0.0,16,0.3125,0.0625,0.25,0.0,0.0,0.0,0.3125,0.0625,-1.0,0.6875,0.9375,0
walk_obs,process_01,walk,obs,1,1,190,True,1920579312,1.0774637604092885,,,True,False,2.8397655487060547,14,0.07142857142857142,0.0,0.07142857142857142,0.125,0.125,0.0,0.1875,0.125,-1.0,0.8125,0.875,0
walk_obs,process_01,walk,obs,2,2,158,True,365555774,2.2677247554973143,,,True,False,7.507667541503906,16,0.1875,0.0625,0.125,0.0,0.0,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_01,walk,obs,3,3,195,True,814150061,1.4971640539787836,,,True,False,2.928194999694824,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_01,walk,obs,4,4,194,True,227664447,1.4608042418493628,,,True,False,7.904888153076172,15,0.13333333333333333,0.0,0.13333333333333333,0.0625,0.0625,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_01,walk,obs,5,5,117,True,1956706982,2.1973415725696954,,,False,True,0.0,15,0.2,0.0,0.2,0.0625,0.0625,0.0,0.25,0.0625,-1.0,0.75,0.9375,0
walk_obs,process_01,walk,obs,6,6,197,True,50511420,1.0161953440809919,,,True,False,4.589847087860107,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
walk_obs,process_01,walk,obs,7,7,183,True,1064282126,1.781531403731861,,,True,False,3.6379776000976562,15,0.13333333333333333,0.0,0.13333333333333333,0.0625,0.0625,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_01,walk,obs,8,8,158,True,423052045,1.2544070348243803,,,True,False,3.46159029006958,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_01,walk,obs,9,9,160,True,1694471379,1.1025844972083707,,,True,False,2.833454132080078,14,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.125,0.125,0.0,0.3125,0.1875,-1.0,0.6875,0.8125,0
walk_obs,process_01,walk,obs,10,10,169,True,1517081493,2.049461941365426,,,True,False,2.939871072769165,16,0.25,0.0625,0.1875,0.0,0.0,0.0,0.25,0.0625,-1.0,0.75,0.9375,0
walk_obs,process_01,walk,obs,11,11,180,True,1459410772,2.338466495432475,,,True,False,7.000707149505615,15,0.26666666666666666,0.0,0.26666666666666666,0.0625,0.0625,0.0,0.3125,0.0625,-1.0,0.6875,0.9375,0
walk_obs,process_01,walk,obs,12,12,179,True,2038107138,1.811690401406462,,,True,False,3.9821181297302246,15,0.2,0.0,0.2,0.0625,0.0625,0.0,0.25,0.0625,-1.0,0.75,0.9375,0
walk_obs,process_01,walk,obs,13,13,104,True,652861789,2.523710745061068,,,False,True,0.0,16,0.375,0.0,0.375,0.0,0.0,0.0,0.375,0.0,-1.0,0.625,1.0,0
walk_obs,process_01,walk,obs,14,14,179,True,1538893185,1.0227132125806457,,,True,False,4.120025634765625,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_01,walk,obs,15,15,107,True,74882163,2.45859558068351,,,False,True,0.0,15,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.0625,0.0625,0.0,0.375,0.125,-1.0,0.625,0.875,0
walk_obs,process_01,walk,obs,16,16,198,True,1866024887,2.8259985182369878,,,True,False,2.759131908416748,14,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.125,0.125,0.0,0.25,0.1875,-1.0,0.75,0.8125,0
walk_obs,process_01,walk,obs,17,17,165,True,1521109321,2.697164716148505,,,True,False,9.78175163269043,15,0.13333333333333333,0.0,0.13333333333333333,0.0625,0.0625,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_01,walk,obs,18,18,121,True,1870206715,2.5575848383510644,,,False,True,0.0,13,0.23076923076923078,0.0,0.23076923076923078,0.1875,0.1875,0.0,0.375,0.1875,-1.0,0.625,0.8125,0
walk_obs,process_01,walk,obs,19,19,161,True,396775659,1.4985757550599723,,,True,False,7.4967803955078125,14,0.21428571428571427,0.0,0.21428571428571427,0.125,0.125,0.0,0.3125,0.125,-1.0,0.6875,0.875,0
walk_obs,process_01,walk,obs,20,20,140,True,1474973471,2.186566894076459,,,False,True,0.0,15,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.1875,0.125,-1.0,0.8125,0.875,0
walk_obs,process_01,walk,obs,21,21,162,True,1004790902,2.934820872482059,,,True,False,13.179256439208984,15,0.26666666666666666,0.06666666666666667,0.2,0.0625,0.0625,0.0,0.3125,0.125,-1.0,0.6875,0.875,0
walk_obs,process_01,walk,obs,22,22,167,True,1111873873,2.3381205457233216,,,True,False,2.8722729682922363,15,0.2,0.06666666666666667,0.13333333333333336,0.0625,0.0625,0.0,0.25,0.125,-1.0,0.75,0.875,0
walk_obs,process_01,walk,obs,23,23,196,True,498902530,2.469970115331411,,,True,False,2.964923858642578,15,0.13333333333333333,0.0,0.13333333333333333,0.0625,0.0625,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_01,walk,obs,24,24,120,True,546007045,1.2118823831873804,,,False,True,0.0,15,0.13333333333333333,0.0,0.13333333333333333,0.0625,0.0625,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_01,walk,obs,25,25,142,True,2008006927,2.7748828102018592,,,False,True,0.0,15,0.26666666666666666,0.06666666666666667,0.2,0.0625,0.0625,0.0,0.3125,0.125,-1.0,0.6875,0.875,0
walk_obs,process_01,walk,obs,26,26,164,True,1467167884,1.9462738708735277,,,True,False,4.766915798187256,16,0.1875,0.0625,0.125,0.0,0.0,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_01,walk,obs,27,27,168,True,2017903288,1.6558636285727346,,,True,False,10.005298614501953,13,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.1875,0.1875,0.0,0.4375,0.3125,-1.0,0.5625,0.6875,0
walk_obs,process_01,walk,obs,28,28,144,True,1104068422,1.255754494419305,,,False,True,0.0,15,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0625,0.0625,0.0,0.3125,0.1875,-1.0,0.6875,0.8125,0
walk_obs,process_01,walk,obs,29,29,101,True,874590016,2.4975218031389392,,,False,True,0.0,16,0.25,0.0625,0.1875,0.0,0.0,0.0,0.25,0.0625,-1.0,0.75,0.9375,0
walk_obs,process_01,walk,obs,30,30,117,True,2125944734,1.4065653665625493,,,False,True,0.0,16,0.3125,0.0625,0.25,0.0,0.0,0.0,0.3125,0.0625,-1.0,0.6875,0.9375,0
walk_obs,process_01,walk,obs,31,31,152,True,749144455,2.184108088293375,,,True,False,3.2587711811065674,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_01,walk,obs,32,32,130,False,448959663,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_01,walk,obs,33,33,190,False,616946734,,,,True,False,2.889956474304199,0,,,,0.125,0.125,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_obs,process_01,walk,obs,34,34,114,False,2094317326,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_01,walk,obs,35,35,163,False,1981365660,,,,True,False,4.6470627784729,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_obs,process_01,walk,obs,36,36,147,False,1241462594,,,,True,False,2.8589649200439453,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_01,walk,obs,37,37,137,False,72923511,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_obs,process_01,walk,obs,38,38,110,False,582758560,,,,False,True,0.0,0,,,,0.1875,0.1875,0.0,0.1875,0.1875,-1.0,0.8125,0.8125,0
walk_obs,process_01,walk,obs,39,39,179,False,1083543219,,,,True,False,6.700766086578369,0,,,,0.125,0.125,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_obs,process_01,walk,obs,40,40,174,False,702312288,,,,True,False,9.22238826751709,0,,,,0.0,0.0,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_obs,process_01,walk,obs,41,41,147,False,1318079523,,,,True,False,2.981544017791748,0,,,,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
walk_obs,process_01,walk,obs,42,42,152,False,900820087,,,,True,False,5.614246845245361,0,,,,0.125,0.125,0.0,0.1875,0.1875,-1.0,0.8125,0.8125,0
walk_obs,process_01,walk,obs,43,43,191,False,807358341,,,,True,False,2.7212681770324707,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_obs,process_01,walk,obs,44,44,167,False,1768932385,,,,True,False,2.8688158988952637,0,,,,0.0625,0.0625,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_obs,process_01,walk,obs,45,45,133,False,46094121,,,,False,True,0.0,0,,,,0.125,0.125,0.0,0.25,0.25,-1.0,0.75,0.75,0
walk_obs,process_01,walk,obs,46,46,112,False,446530704,,,,False,True,0.0,0,,,,0.0625,0.0625,0.0,0.125,0.1875,-1.0,0.875,0.8125,0
walk_obs,process_01,walk,obs,47,47,111,False,433910693,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,0,0,163,True,21284602,,0.42192612388683703,,True,False,2.7781500816345215,16,0.25,0.375,-0.125,0.0,0.0,0.0,0.25,0.375,-1.0,0.75,0.625,0
stand_motor,process_02,stand,motor,1,1,147,True,1326298006,,0.4016484083605745,,True,False,2.850968360900879,14,0.14285714285714285,0.2857142857142857,-0.14285714285714285,0.125,0.125,0.0,0.25,0.375,-1.0,0.75,0.625,0
stand_motor,process_02,stand,motor,2,2,153,True,1391642341,,0.5455634292287719,,True,False,2.735422134399414,16,0.0,0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0625,-1.0,1.0,0.9375,0
stand_motor,process_02,stand,motor,3,3,150,True,183369848,,0.5126587357054652,,True,False,2.5792500972747803,16,0.0,0.4375,-0.4375,0.0,0.0,0.0,0.0,0.4375,-1.0,1.0,0.5625,0
stand_motor,process_02,stand,motor,4,4,145,True,1313527049,,0.44169039715096514,,True,False,3.092568874359131,16,0.125,0.4375,-0.3125,0.0,0.0,0.0,0.125,0.4375,-1.0,0.875,0.5625,0
stand_motor,process_02,stand,motor,5,5,134,True,880231291,,0.46262106419140614,,True,False,2.6430013179779053,16,0.125,0.5,-0.375,0.0,0.0,0.0,0.125,0.5,-1.0,0.875,0.5,0
stand_motor,process_02,stand,motor,6,6,112,True,889390938,,0.35317716887136896,,False,True,0.0,15,0.3333333333333333,0.4,-0.06666666666666671,0.0625,0.0625,0.0,0.375,0.4375,-1.0,0.625,0.5625,0
stand_motor,process_02,stand,motor,7,7,198,True,357056087,,0.4427405537960054,,True,False,2.815045118331909,15,0.13333333333333333,0.4666666666666667,-0.33333333333333337,0.0625,0.0625,0.0,0.1875,0.5,-1.0,0.8125,0.5,0
stand_motor,process_02,stand,motor,8,8,162,True,2105121722,,0.3868218849734493,,True,False,2.8727760314941406,16,0.25,0.625,-0.375,0.0,0.0,0.0,0.25,0.625,-1.0,0.75,0.375,0
stand_motor,process_02,stand,motor,9,9,145,True,818741556,,0.4260626190971745,,True,False,2.8979458808898926,16,0.0625,0.4375,-0.375,0.0,0.0,0.0,0.0625,0.4375,-1.0,0.9375,0.5625,0
stand_motor,process_02,stand,motor,10,10,174,True,1126700694,,0.3707474552785438,,True,False,2.876116991043091,16,0.1875,0.5,-0.3125,0.0,0.0,0.0,0.1875,0.5,-1.0,0.8125,0.5,0
stand_motor,process_02,stand,motor,11,11,184,True,978578511,,0.45089919892495334,,True,False,2.792100667953491,16,0.3125,0.5,-0.1875,0.0,0.0,0.0,0.3125,0.5,-1.0,0.6875,0.5,0
stand_motor,process_02,stand,motor,12,12,152,True,792176374,,0.5102507469097389,,True,False,3.0037882328033447,16,0.0,0.3125,-0.3125,0.0,0.0,0.0,0.0,0.3125,-1.0,1.0,0.6875,0
stand_motor,process_02,stand,motor,13,13,197,True,632646402,,0.524458707296503,,True,False,2.7631301879882812,16,0.0625,0.5,-0.4375,0.0,0.0,0.0,0.0625,0.5,-1.0,0.9375,0.5,0
stand_motor,process_02,stand,motor,14,14,154,True,448149768,,0.3394557831317499,,True,False,2.5752017498016357,16,0.3125,0.5625,-0.25,0.0,0.0,0.0,0.3125,0.5625,-1.0,0.6875,0.4375,0
stand_motor,process_02,stand,motor,15,15,188,True,360675275,,0.31828910107358327,,True,False,2.9483189582824707,16,0.125,0.375,-0.25,0.0,0.0,0.0,0.125,0.375,-1.0,0.875,0.625,0
stand_motor,process_02,stand,motor,16,16,117,True,1850320869,,0.3323428656626822,,False,True,0.0,16,0.1875,0.5,-0.3125,0.0,0.0,0.0,0.1875,0.5,-1.0,0.8125,0.5,0
stand_motor,process_02,stand,motor,17,17,147,True,1087219043,,0.34073806460370015,,True,False,2.8532023429870605,16,0.25,0.5625,-0.3125,0.0,0.0,0.0,0.25,0.5625,-1.0,0.75,0.4375,0
stand_motor,process_02,stand,motor,18,18,198,True,1587950156,,0.4218356531400833,,True,False,2.750999927520752,16,0.0625,0.5,-0.4375,0.0,0.0,0.0,0.0625,0.5,-1.0,0.9375,0.5,0
stand_motor,process_02,stand,motor,19,19,103,True,1993396384,,0.439669998142991,,False,True,0.0,16,0.0625,0.1875,-0.125,0.0,0.0,0.0,0.0625,0.1875,-1.0,0.9375,0.8125,0
stand_motor,process_02,stand,motor,20,20,171,True,279615974,,0.5497713973339422,,True,False,2.819431781768799,16,0.0,0.125,-0.125,0.0,0.0,0.0,0.0,0.125,-1.0,1.0,0.875,0
stand_motor,process_02,stand,motor,21,21,130,True,1312040823,,0.3839713944145941,,True,False,2.8254857063293457,16,0.0625,0.5,-0.4375,0.0,0.0,0.0,0.0625,0.5,-1.0,0.9375,0.5,0
stand_motor,process_02,stand,motor,22,22,164,True,1813709766,,0.4712303736360278,,True,False,2.924166679382324,16,0.0625,0.375,-0.3125,0.0,0.0,0.0,0.0625,0.375,-1.0,0.9375,0.625,0
stand_motor,process_02,stand,motor,23,23,127,True,1049322482,,0.39812821716628827,,True,False,2.901360273361206,16,0.0625,0.375,-0.3125,0.0,0.0,0.0,0.0625,0.375,-1.0,0.9375,0.625,0
stand_motor,process_02,stand,motor,24,24,135,True,1803072337,,0.5357512447018079,,True,False,2.902963638305664,16,0.0,0.125,-0.125,0.0,0.0,0.0,0.0,0.125,-1.0,1.0,0.875,0
stand_motor,process_02,stand,motor,25,25,146,True,276243722,,0.5015055806933749,,True,False,2.8284177780151367,16,0.0625,0.25,-0.1875,0.0,0.0,0.0,0.0625,0.25,-1.0,0.9375,0.75,0
stand_motor,process_02,stand,motor,26,26,131,True,1770293032,,0.4563706343599612,,True,False,2.7511346340179443,16,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.25,-1.0,1.0,0.75,0
stand_motor,process_02,stand,motor,27,27,175,True,411910769,,0.4956862854270089,,True,False,2.72224760055542,16,0.0625,0.375,-0.3125,0.0,0.0,0.0,0.0625,0.375,-1.0,0.9375,0.625,0
stand_motor,process_02,stand,motor,28,28,154,True,247065098,,0.5474929776333506,,True,False,2.9234063625335693,16,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.25,-1.0,1.0,0.75,0
stand_motor,process_02,stand,motor,29,29,101,True,830870066,,0.41876345368794754,,False,True,0.0,16,0.0625,0.3125,-0.25,0.0,0.0,0.0,0.0625,0.3125,-1.0,0.9375,0.6875,0
stand_motor,process_02,stand,motor,30,30,142,True,745604238,,0.4775479334267976,,True,False,2.7927675247192383,16,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.25,-1.0,1.0,0.75,0
stand_motor,process_02,stand,motor,31,31,187,True,1660866441,,0.3262773135590116,,True,False,2.7319042682647705,16,0.25,0.8125,-0.5625,0.0,0.0,0.0,0.25,0.8125,-1.0,0.75,0.1875,0
stand_motor,process_02,stand,motor,32,32,182,False,1977314544,,,,True,False,2.9300241470336914,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,33,33,134,False,1818675335,,,,True,False,2.890089511871338,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,34,34,155,False,61382053,,,,True,False,3.0284032821655273,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,35,35,159,False,561431353,,,,True,False,2.663191795349121,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,36,36,162,False,2015441169,,,,True,False,3.291081190109253,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,37,37,110,False,1698669904,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,38,38,198,False,1007885374,,,,True,False,2.95817494392395,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,39,39,126,False,1491547135,,,,True,False,2.9144527912139893,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,40,40,144,False,606726783,,,,True,False,2.78499698638916,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,41,41,180,False,2118726332,,,,True,False,3.0898189544677734,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,42,42,199,False,664802127,,,,True,False,2.880516767501831,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
stand_motor,process_02,stand,motor,43,43,187,False,1566198698,,,,True,False,2.902665853500366,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,44,44,110,False,1448410141,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_motor,process_02,stand,motor,45,45,109,False,967523209,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,46,46,151,False,1940446393,,,,True,False,2.7813966274261475,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_02,stand,motor,47,47,102,False,1838067393,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,0,0,141,True,585988911,2.9870464801955934,,,True,False,0.6350727081298828,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,1,1,169,True,1367638302,1.9083099426175294,,,True,False,0.06777715682983398,14,0.07142857142857142,0.0,0.07142857142857142,0.125,0.125,0.0,0.1875,0.125,-1.0,0.8125,0.875,0
stand_obs,process_02,stand,obs,2,2,144,True,3098436,1.9918035116888153,,,True,False,0.15082299709320068,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,3,3,132,True,2025398145,1.2811788867980682,,,True,False,0.7432698011398315,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
stand_obs,process_02,stand,obs,4,4,156,True,1612934473,2.31159952763005,,,True,False,0.06286048889160156,16,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,-1.0,0.8125,1.0,0
stand_obs,process_02,stand,obs,5,5,163,True,559517847,1.929205247828713,,,True,False,0.2220855951309204,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,6,6,169,True,1793276894,1.451458371628402,,,True,False,0.49077683687210083,15,0.13333333333333333,0.0,0.13333333333333333,0.0625,0.0625,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
stand_obs,process_02,stand,obs,7,7,113,True,344980726,1.7215817037242347,,,False,True,0.0,16,0.1875,0.0625,0.125,0.0,0.0,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
stand_obs,process_02,stand,obs,8,8,183,True,783881118,2.327781142096308,,,True,False,0.18808609247207642,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,9,9,196,True,1553067442,2.1055537543913245,,,True,False,0.27344393730163574,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,10,10,100,True,2115308485,1.2924991493448652,,,False,True,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,11,11,184,True,953560390,1.7840503700708958,,,True,False,0.6803582906723022,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
stand_obs,process_02,stand,obs,12,12,196,True,1072265589,2.1871065249533963,,,True,False,0.07962310314178467,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
stand_obs,process_02,stand,obs,13,13,131,True,2026100299,2.4910298946953295,,,True,False,0.5193195343017578,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
stand_obs,process_02,stand,obs,14,14,191,True,1433048661,2.8799324958644674,,,True,False,0.0562281608581543,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,15,15,174,True,1386051366,2.688816327670989,,,True,False,0.09836864471435547,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,16,16,106,True,981731676,2.66131310816969,,,False,True,0.0,16,0.125,0.0625,0.0625,0.0,0.0,0.0,0.125,0.0625,-1.0,0.875,0.9375,0
stand_obs,process_02,stand,obs,17,17,158,True,1018578850,1.7981134085464912,,,True,False,0.07988572120666504,16,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,-1.0,0.75,1.0,0
stand_obs,process_02,stand,obs,18,18,158,True,688748744,1.779731674495661,,,True,False,0.13728898763656616,16,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,-1.0,0.75,1.0,0
stand_obs,process_02,stand,obs,19,19,168,True,1808408252,2.135116484481161,,,True,False,0.22992384433746338,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,20,20,110,True,13565492,2.9515771325311566,,,False,True,0.0,16,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
stand_obs,process_02,stand,obs,21,21,122,True,1435026911,1.2694048685399952,,,True,False,0.24579286575317383,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,22,22,150,True,1313262306,2.7087939784373893,,,True,False,1.4348218441009521,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,23,23,105,True,819473129,1.0866089322287722,,,False,True,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,24,24,140,True,1112908925,1.913661691945081,,,True,False,0.1363462209701538,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
stand_obs,process_02,stand,obs,25,25,145,True,1361980835,1.822807080335976,,,True,False,0.3791436553001404,16,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,-1.0,0.75,1.0,0
stand_obs,process_02,stand,obs,26,26,161,True,2054325901,1.5878045135605119,,,True,False,0.05189847946166992,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
stand_obs,process_02,stand,obs,27,27,172,True,220016085,1.0950915649277688,,,True,False,0.676114559173584,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,28,28,104,True,483156764,1.681384886255609,,,False,True,0.0,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,29,29,177,True,345682546,2.716879981362097,,,True,False,0.08618617057800293,16,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,-1.0,0.8125,1.0,0
stand_obs,process_02,stand,obs,30,30,183,True,390907851,1.0506259701949439,,,True,False,0.10585653781890869,16,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,-1.0,0.75,1.0,0
stand_obs,process_02,stand,obs,31,31,113,True,214017695,1.8915301392433,,,False,True,0.0,16,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
stand_obs,process_02,stand,obs,32,32,118,False,1523541400,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
